,RAMP2,MS4A2,label
773,0.0,0.7463594079017639,ENACT
774,0.1487043648958206,0.0,ENACT
775,0.0015142906922847,0.0,ENACT
776,0.0,2.3833119869232178,ENACT
777,0.0,0.0116144279018044,ENACT
778,0.0,0.6274131536483765,ENACT
779,2.105332136154175,0.0,ENACT
780,0.0,0.1327949464321136,ENACT
781,0.0096866954118013,0.0,ENACT
782,0.0332156606018543,0.0,ENACT
783,0.1718683391809463,0.0,ENACT
784,0.0,1.2806679010391235,ENACT
785,0.0,0.7896448373794556,ENACT
786,0.8745032548904419,0.0,ENACT
787,0.0,1.8667198419570925,ENACT
788,0.697208046913147,0.0,ENACT
789,1.3424434661865234,0.0,ENACT
790,0.0,0.8488580584526062,ENACT
791,0.0,0.6452580690383911,ENACT
792,0.3741720914840698,0.0,ENACT
793,0.3075772523880005,0.0,ENACT
794,1.483451008796692,0.0,ENACT
795,0.0127866603434085,0.0,ENACT
796,0.0,1.5962430238723757,ENACT
797,1.4495943784713743,0.0,ENACT
798,0.8640929460525513,0.0,ENACT
799,0.0,1.015625,ENACT
800,0.0,1.4494011402130127,ENACT
801,5.27818489074707,0.0,ENACT
802,0.0,2.289872884750366,ENACT
803,1.339078664779663,0.0,ENACT
804,2.152101993560791,0.0,ENACT
805,1.1907132863998413,0.0,ENACT
806,1.018913507461548,0.0,ENACT
807,0.0,1.1255288124084473,ENACT
808,0.0,1.214495301246643,ENACT
809,0.8023289442062378,0.0,ENACT
810,1.1633846759796145,0.0,ENACT
811,0.0,1.258300542831421,ENACT
812,0.0,0.4721317291259765,ENACT
813,0.680272102355957,0.0,ENACT
814,0.0,0.5054432153701782,ENACT
815,0.5840091705322266,0.0,ENACT
816,0.9244372844696044,0.0,ENACT
817,0.9891836047172546,0.0,ENACT
818,0.0,1.1794089078903198,ENACT
819,0.0271121375262737,0.0,ENACT
820,0.4623599350452423,0.0,ENACT
821,1.00697922706604,0.0,ENACT
822,0.6864424347877502,0.0,ENACT
823,0.9250974655151368,0.0,ENACT
824,0.0,1.921311020851136,ENACT
825,1.4702380895614624,0.0,ENACT
826,0.0,0.0123113542795181,ENACT
827,3.5748445987701416,0.0,ENACT
828,0.0,1.2081656455993652,ENACT
829,0.4845814108848572,0.0,ENACT
830,0.9133350253105164,0.0,ENACT
831,0.5150686502456665,0.0,ENACT
832,0.7902032136917114,0.0,ENACT
833,0.8754475712776184,0.0,ENACT
834,0.9990010261535645,0.0,ENACT
835,0.0,0.5319409966468811,ENACT
836,0.5339550375938416,0.0,ENACT
837,0.0,0.8451690673828125,ENACT
838,1.8571428060531616,0.0,ENACT
839,0.0,2.2468957901000977,ENACT
840,0.0,1.0042539834976196,ENACT
841,0.0,0.7129154205322266,ENACT
842,0.3362880945205688,0.0,ENACT
843,0.0,0.7687187790870667,ENACT
844,0.0,2.03171968460083,ENACT
845,0.4106143116950989,0.0,ENACT
846,0.0003709751181304,0.0,ENACT
847,0.0,0.18855582177639,ENACT
848,0.9602201581001282,0.0,ENACT
849,0.0,1.157830834388733,ENACT
850,1.547764539718628,0.0,ENACT
851,0.3131856322288513,0.0,ENACT
852,0.0,0.4001976549625397,ENACT
853,0.0,1.811208963394165,ENACT
854,0.3634328246116638,0.0,ENACT
855,0.5208436250686646,0.0,ENACT
856,0.7423781752586365,0.0,ENACT
857,0.6231036186218262,0.0,ENACT
858,0.0,1.4659621715545654,ENACT
859,0.9241178035736084,0.0,ENACT
860,0.0531055442988872,0.0,ENACT
861,0.0,0.048962689936161,ENACT
862,0.0,0.51950603723526,ENACT
863,0.3207777142524719,0.0,ENACT
864,0.8390017747879028,0.0,ENACT
865,0.0,1.3968291282653809,ENACT
866,0.0797276496887207,0.0,ENACT
867,0.0,0.4837732315063476,ENACT
868,0.0,1.3534982204437256,ENACT
869,3.0319857597351074,0.0,ENACT
870,0.0,1.540740728378296,ENACT
871,0.3966734707355499,0.0,ENACT
872,1.4246236085891724,0.0,ENACT
873,1.724744439125061,0.0,ENACT
874,0.0,0.0175845213234424,ENACT
875,0.0,0.2500103116035461,ENACT
876,0.0,0.428561121225357,ENACT
877,0.0,1.1852577924728394,ENACT
878,0.8285403847694397,0.0,ENACT
879,0.0,3.6462056636810303,ENACT
880,0.8762335777282715,0.0,ENACT
881,1.775547742843628,0.0,ENACT
882,0.8457680940628052,0.0,ENACT
883,1.2678803205490112,0.0,ENACT
884,0.0,0.2411689609289169,ENACT
885,0.0,1.3941880464553833,ENACT
886,0.0,1.1192022562026978,ENACT
887,0.0,0.2135559767484665,ENACT
888,0.0,1.244415044784546,ENACT
889,1.3557124137878418,0.0,ENACT
890,0.0,0.0211593825370073,ENACT
891,0.4135921001434326,0.0,ENACT
892,0.8152600526809692,0.0,ENACT
893,0.0,0.0013120047515258,ENACT
894,1.6830873489379885,0.0,ENACT
895,0.0,0.8230211734771729,ENACT
896,0.0076668560504913,0.0,ENACT
897,0.0151863824576139,0.0,ENACT
898,0.0,1.1477004289627075,ENACT
899,0.0,0.7624452114105225,ENACT
900,0.5765766501426697,0.0,ENACT
901,1.1585363149642944,0.0,ENACT
902,0.0005114407395012,0.0,ENACT
903,1.0066248178482056,0.0,ENACT
904,0.2543994188308716,0.0,ENACT
905,0.7844827771186829,0.0,ENACT
906,0.0,1.80098295211792,ENACT
907,1.6401991844177246,0.0,ENACT
908,0.0,1.9116840362548828,ENACT
909,0.0,2.35786509513855,ENACT
910,1.6780484914779663,0.0,ENACT
911,3.200000047683716,0.0,ENACT
912,0.0,1.2912579774856567,ENACT
913,0.0,1.218861699104309,ENACT
914,0.0,0.008844974450767,ENACT
915,0.0,2.264650583267212,ENACT
916,0.0,1.7148677110671997,ENACT
917,0.0,3.200000047683716,ENACT
918,0.0,0.516471266746521,ENACT
919,0.0,2.571075439453125,ENACT
920,0.0,0.6632468700408936,ENACT
921,0.0,2.5999999046325684,ENACT
922,0.8937774896621704,0.0,ENACT
923,0.0,0.5610488057136536,ENACT
924,2.078803539276123,0.0,ENACT
925,0.0,0.5901980996131897,ENACT
926,0.0,0.1092878580093383,ENACT
927,0.0,0.0506774857640266,ENACT
928,0.0,1.787500023841858,ENACT
929,0.0,0.3222384452819824,ENACT
930,0.0,1.524948239326477,ENACT
931,0.0,1.3877620697021484,ENACT
932,1.3671306371688845,0.0,ENACT
933,1.4906458854675293,0.0,ENACT
934,0.0,2.1318697929382324,ENACT
935,0.0,0.9088530540466307,ENACT
936,0.0,1.244961857795715,ENACT
937,1.136640548706055,0.0,ENACT
938,1.5029821395874023,0.0,ENACT
939,1.4444444179534912,0.0,ENACT
940,1.3722879886627195,0.0,ENACT
941,0.0,1.1184369213879108e-05,ENACT
942,0.0,0.0106879342347383,ENACT
943,1.1319361925125122,0.0,ENACT
944,0.0,1.0235795974731443,ENACT
945,1.450176477432251,0.0,ENACT
946,0.0,1.3180110454559326,ENACT
947,0.0,1.143718719482422,ENACT
948,0.1656460762023925,0.0,ENACT
949,0.0,0.7857733368873596,ENACT
950,0.0,0.1947182565927505,ENACT
951,1.541161298751831,0.0,ENACT
952,0.0,1.122802972793579,ENACT
953,1.170718789100647,0.0,ENACT
954,1.188856601715088,0.0,ENACT
955,0.0079190218821167,0.0,ENACT
956,0.2841315567493438,0.0,ENACT
957,0.0,0.0153690669685602,ENACT
958,1.1305696964263916,0.0,ENACT
959,0.750594437122345,0.0,ENACT
960,0.7154137492179871,0.0,ENACT
961,0.8286523222923279,0.0,ENACT
962,0.8359441757202148,0.0,ENACT
963,1.34194815158844,0.0,ENACT
964,1.5421513319015503,0.0,ENACT
965,0.0,3.043419122695923,ENACT
966,0.0,0.535375714302063,ENACT
967,0.0,3.0339930057525635,ENACT
968,1.769992470741272,0.0,ENACT
969,0.0,1.3775678873062134,ENACT
970,0.8176963925361633,0.0,ENACT
971,0.7872971892356873,0.0,ENACT
972,1.307209610939026,0.0,ENACT
973,1.975218772888184,0.0,ENACT
974,0.0,0.1564897745847702,ENACT
975,0.0,0.9226016402244568,ENACT
976,1.5091438293457031,0.0,ENACT
977,0.0,0.7145403027534485,ENACT
978,0.5824409127235413,0.0,ENACT
979,1.3475582599639893,0.0,ENACT
980,0.0267941989004611,0.0,ENACT
981,0.0695129334926605,0.0,ENACT
982,0.3958935141563415,0.0,ENACT
983,0.0,0.0007420355104841,ENACT
984,0.0,0.6333969235420227,ENACT
985,0.2367357611656189,0.0,ENACT
986,0.0,0.0495515279471874,ENACT
987,0.0,2.1168360710144043,ENACT
988,1.491177678108215,0.0,ENACT
989,0.0,0.092680312693119,ENACT
990,0.0,1.5728518962860107,ENACT
991,0.0045579476282,0.0,ENACT
992,0.4370412230491638,0.0,ENACT
993,0.0,0.7265543341636658,ENACT
994,0.0,1.2104238271713257,ENACT
995,1.5176151990890503,0.0,ENACT
996,0.0,0.1201587617397308,ENACT
997,1.7218475341796875,0.0,ENACT
998,0.0,0.6060606241226196,ENACT
999,0.0,0.2164045423269271,ENACT
1000,0.8612123131752014,0.0,ENACT
1001,0.0,0.8994266986846924,ENACT
1002,2.39674973487854,0.0,ENACT
1003,0.0,0.5604387521743774,ENACT
1004,0.0,1.5782290697097778,ENACT
1005,0.0,0.7647058963775635,ENACT
1006,0.0,0.9314654469490052,ENACT
1007,0.0,4.760445594787598,ENACT
1008,0.0,0.1993054747581482,ENACT
1009,0.0,0.7027027010917664,ENACT
1010,0.0,0.0562209747731685,ENACT
1011,0.7878417372703552,0.0,ENACT
1012,0.0,1.3911607265472412,ENACT
1013,0.0,1.407761573791504,ENACT
1014,0.0,1.112328052520752,ENACT
1015,0.0,1.351493000984192,ENACT
1016,0.8832247853279114,0.0,ENACT
1017,0.0,0.1957581341266632,ENACT
1018,0.0,0.4698689579963684,ENACT
1019,0.0,1.2999999523162842,ENACT
1020,0.0,0.7907546162605286,ENACT
1021,0.0,1.2999999523162842,ENACT
1022,0.0,1.5409523248672483,ENACT
1023,0.0,0.7965686321258545,ENACT
1024,0.0,0.7041545510292053,ENACT
1025,0.0,0.0634757429361343,ENACT
1026,0.0,1.4073079824447632,ENACT
1027,0.8042066097259521,0.0,ENACT
1028,0.0,0.5357052087783813,ENACT
1029,0.0,0.6235957145690918,ENACT
1030,0.0,0.0003434574755374,ENACT
1031,0.0,0.0157727506011724,ENACT
1032,0.0,1.3883548974990845,ENACT
1033,0.677789568901062,0.0,ENACT
1034,0.513789713382721,0.0,ENACT
1035,0.4084582924842834,0.0,ENACT
1036,1.034492254257202,0.0,ENACT
1037,0.0,0.0040355813689529,ENACT
1038,0.0,0.8481324315071106,ENACT
1039,0.0,0.7878788113594055,ENACT
1040,0.9509793519973756,0.0,ENACT
1041,0.0,0.9773845672607422,ENACT
1042,0.0,2.200448751449585,ENACT
1043,0.0,0.2006580382585525,ENACT
1044,0.0,0.715610921382904,ENACT
1045,1.9412298202514648,0.0,ENACT
1046,0.2464225143194198,0.0,ENACT
1047,0.0,1.054840087890625,ENACT
1048,0.0511863827705383,0.0,ENACT
1049,0.4656503796577453,0.0,ENACT
1050,1.1121596097946167,0.0,ENACT
1051,1.0935280323028564,0.0,ENACT
1052,1.1302298307418823,0.0,ENACT
1053,0.883030116558075,0.0,ENACT
1054,0.0,0.0801250711083412,ENACT
1055,0.0,0.6025397181510925,ENACT
1056,0.0,0.8530398607254028,ENACT
1057,1.2684204578399658,0.0,ENACT
1058,0.97916442155838,0.0,ENACT
1059,1.0415540933609009,0.0,ENACT
1060,0.8731201887130737,0.0,ENACT
1061,0.0,0.6767784357070923,ENACT
1062,0.0202329941093921,0.0,ENACT
1063,0.363872766494751,0.0,ENACT
1064,0.9664430618286132,0.0,ENACT
1065,0.1721269488334655,0.0,ENACT
1066,0.3211871385574341,0.0,ENACT
1067,0.9699263572692872,0.0,ENACT
1068,0.3497432172298431,0.0,ENACT
1069,2.435826778411865,0.0,ENACT
1070,0.0,0.6339230537414551,ENACT
1071,0.0,1.0807825326919556,ENACT
1072,0.0,0.1479260474443435,ENACT
1073,0.0,0.1529193520545959,ENACT
1074,0.0923068821430206,0.0,ENACT
1075,0.0,0.5206077694892883,ENACT
1076,0.0,0.9137557148933412,ENACT
1077,0.0,1.0399999618530271,ENACT
1078,1.742322325706482,0.0,ENACT
1079,0.7411015033721924,1.2505452632904053,ENACT
1080,0.9162193536758424,0.0,ENACT
1081,0.0770393833518028,0.0,ENACT
1082,0.0,0.4440004527568817,ENACT
1083,0.0,0.583229124546051,ENACT
1084,0.0,0.8749856948852539,ENACT
1085,0.1730694770812988,0.0,ENACT
1086,0.7896273136138916,0.0,ENACT
1087,0.6625975370407104,0.0,ENACT
1088,0.5739703178405762,0.0,ENACT
1089,0.0,0.8493145108222961,ENACT
1090,0.0,2.1653528213500977,ENACT
1091,0.0,1.020899534225464,ENACT
1092,0.0,0.4687555134296417,ENACT
1093,1.6499643325805664,0.0,ENACT
1094,1.1314536333084106,0.0,ENACT
1095,2.0606400966644287,0.0,ENACT
1096,0.0032048893626779,0.0,ENACT
1097,2.2482893466949463,0.0,ENACT
1098,0.0,0.6257219910621643,ENACT
1099,0.0,1.6271791458129885,ENACT
1100,1.0949066877365112,0.0,ENACT
1101,0.0,0.1262140870094299,ENACT
1102,0.0219580717384815,0.0,ENACT
1103,0.9462365508079528,0.0,ENACT
1104,0.0,1.115598201751709,ENACT
1105,1.088048219680786,0.0,ENACT
1106,0.7948674559593201,0.0,ENACT
1107,0.0,0.5834395885467529,ENACT
1108,0.0,2.3636362552642822,ENACT
1109,0.0018577233422547,0.0,ENACT
1110,0.5756603479385376,0.0,ENACT
1111,0.2969945967197418,0.0,ENACT
1112,0.0,0.658682644367218,ENACT
1113,0.0,0.5707469582557678,ENACT
1114,0.0,2.0091376304626465,ENACT
1115,0.0,1.1095532178878784,ENACT
1116,0.0,0.9618539214134216,ENACT
1117,0.0407273806631565,0.0,ENACT
1118,0.0,0.7536723613739014,ENACT
1119,0.0,0.5856966972351074,ENACT
1120,0.4566303789615631,0.0,ENACT
1121,1.3938833475112915,0.0,ENACT
1122,0.0,0.676584780216217,ENACT
1123,0.0,1.4387351274490356,ENACT
1124,0.0,0.0427840277552604,ENACT
1125,0.1747648119926452,0.0,ENACT
1126,0.430732786655426,0.0,ENACT
1127,0.2996647953987121,0.0,ENACT
1128,6.917044811416417e-05,0.0,ENACT
1129,0.0,0.4327879846096039,ENACT
1130,0.7647058963775635,0.0,ENACT
1131,0.9955449104309082,0.0,ENACT
1132,0.0,0.1654178500175476,ENACT
1133,1.2999999523162842,0.0,ENACT
1134,0.63621586561203,0.0,ENACT
1135,0.0,0.1387134492397308,ENACT
1136,0.0,0.3503901958465576,ENACT
1137,0.8270255327224731,0.0,ENACT
1138,0.0,1.6305381059646606,ENACT
1139,0.0,1.13043475151062,ENACT
1140,0.0,0.269085943698883,ENACT
1141,1.6685199737548828,0.0,ENACT
1142,0.0,2.609078884124756,ENACT
1143,0.0,0.0070662330836057,ENACT
1144,2.359976530075073,0.0,ENACT
1145,0.0,0.3544987142086029,ENACT
1146,0.0,0.6244269013404846,ENACT
1147,1.3894578218460083,0.0,ENACT
1148,0.0,0.3503798842430115,ENACT
1149,0.0,1.032082200050354,ENACT
1150,0.0,0.6025639176368713,ENACT
1151,0.0,1.328760266304016,ENACT
1152,0.4116069078445434,0.0,ENACT
1153,0.0,0.2534114718437195,ENACT
1154,0.0,0.2397984564304351,ENACT
1155,0.0,0.1309915632009506,ENACT
1156,0.0,0.9887097477912904,ENACT
1157,1.783232569694519,0.0,ENACT
1158,0.1827361583709716,0.0,ENACT
1159,0.0,1.548069953918457,ENACT
1160,0.3771918714046478,0.0,ENACT
1161,0.6068875193595886,0.0,ENACT
1162,0.0,0.6781429052352905,ENACT
1163,0.1131859943270683,0.0,ENACT
1164,0.0,0.8067363500595093,ENACT
1165,1.125541090965271,0.0,ENACT
1166,0.0,1.0841282606124878,ENACT
1167,0.1347453296184539,0.0,ENACT
1168,0.2699805498123169,0.0,ENACT
1169,0.0,0.0013161718379706,ENACT
1170,0.0,0.6534562110900879,ENACT
1171,0.0103814620524644,0.0,ENACT
1172,0.0,1.0340962409973145,ENACT
1173,0.0,0.5527601838111877,ENACT
1174,0.0,0.0014027939178049,ENACT
1175,0.0136244362220168,0.0,ENACT
1176,0.0,0.4800563156604767,ENACT
1177,0.0,0.8125,ENACT
1178,1.1558265686035156,0.0,ENACT
1179,0.0,0.0222149603068828,ENACT
1180,0.6582299470901489,0.0,ENACT
1181,0.8348197937011719,0.6825435757637024,ENACT
1182,0.0,1.0086899995803833,ENACT
1183,0.0,0.1839673817157745,ENACT
1184,1.4444444179534912,0.0,ENACT
1185,1.4344828128814695,0.0,ENACT
1186,0.0,0.3184479773044586,ENACT
1187,0.912754476070404,0.0,ENACT
1188,0.4428603053092956,0.0,ENACT
1189,0.9284766912460328,0.0,ENACT
1190,0.2522043585777282,0.0,ENACT
1191,1.2458393573760986,0.0,ENACT
1192,1.1561989784240725,0.0,ENACT
1193,0.2995343208312988,0.0,ENACT
1194,0.9285714030265808,0.0,ENACT
1195,0.0946726873517036,0.0,ENACT
1196,0.0,0.3923757076263428,ENACT
1197,0.1456049233675003,0.0,ENACT
1198,0.0,1.1869250535964966,ENACT
1199,1.0045374631881714,0.0,ENACT
1200,0.5663729906082153,0.0,ENACT
1201,0.5480222702026367,0.0,ENACT
1202,1.71149742603302,0.0,ENACT
1203,1.3166407346725464,0.0,ENACT
1204,0.730049192905426,0.0,ENACT
1205,0.8573690056800842,0.0,ENACT
1206,0.3885365128517151,0.0,ENACT
1207,0.7016205787658691,0.0,ENACT
1208,3.364165782928467,0.0,ENACT
1209,0.0948393791913986,0.0,ENACT
1210,0.9300732612609864,0.0,ENACT
1211,1.033967137336731,0.0,ENACT
1212,0.0,1.7965726852416992,ENACT
1213,0.0,0.4783966243267059,ENACT
1214,0.0,1.0674805641174316,ENACT
1215,0.8923152685165405,0.0,ENACT
1216,0.0066011645831167,0.0,ENACT
1217,0.1124971359968185,0.0,ENACT
1218,0.0,0.6546884179115295,ENACT
1219,1.3663181066513062,0.0,ENACT
1220,0.7393818497657776,0.0,ENACT
1221,0.2064517140388488,0.0,ENACT
1222,0.3369662165641784,0.0,ENACT
1223,1.0499560832977295,0.0,ENACT
1224,1.469627857208252,0.0,ENACT
1225,0.0,0.6112306118011475,ENACT
1226,0.0180043969303369,0.0,ENACT
1227,0.2872381806373596,0.0,ENACT
1228,0.8852799534797668,0.0,ENACT
1229,0.8305560946464539,0.0,ENACT
1230,0.0682923346757888,0.0,ENACT
1231,0.0354776121675968,0.0,ENACT
1232,1.0453190803527832,0.0,ENACT
1233,0.1864773035049438,0.0,ENACT
1234,0.0,0.6166286468505859,ENACT
1235,0.0,0.2081577032804489,ENACT
1236,0.0,1.0319551229476929,ENACT
1237,0.0,2.829665422439575,ENACT
1238,1.4142367839813232,0.0,ENACT
1239,0.694295346736908,0.0,ENACT
1240,0.2106613218784332,0.0,ENACT
1241,0.984831154346466,0.0,ENACT
1242,1.2534005641937256,0.0,ENACT
1243,0.5171965956687927,0.0,ENACT
1244,0.0,1.4587198495864868,ENACT
1245,0.6026442050933838,0.0,ENACT
1246,0.0005137615953572,0.0,ENACT
1247,0.5373323559761047,0.0,ENACT
1248,1.05707049369812,0.0,ENACT
1249,1.6191673278808594,0.0,ENACT
1250,0.3748305737972259,0.0,ENACT
1251,2.192156314849853,0.0,ENACT
1252,0.5504002571105957,0.0,ENACT
1253,0.0,0.2670228779315948,ENACT
1254,1.348091721534729,0.0,ENACT
1255,1.7001538276672363,0.0,ENACT
1256,0.8636385202407837,0.0,ENACT
1257,0.8579061627388,0.0,ENACT
1258,1.85693883895874,0.0,ENACT
1259,0.0,0.4752136468887329,ENACT
1260,0.968926966190338,0.0,ENACT
1261,0.1659936606884002,0.0,ENACT
1262,0.0,1.195720076560974,ENACT
1263,0.200013056397438,0.0,ENACT
1264,1.0118273496627808,0.0,ENACT
1265,0.0,0.1450949162244796,ENACT
1266,1.3720535039901731,0.0,ENACT
1267,0.0,1.6336171627044678,ENACT
1268,0.0870605930685997,0.0,ENACT
1269,0.8021913170814514,0.0,ENACT
1270,1.399800419807434,0.0,ENACT
1271,0.8048959970474243,0.0,ENACT
1272,1.15915048122406,0.0,ENACT
1273,0.2304485589265823,0.0,ENACT
1274,0.2657063007354736,0.0,ENACT
1275,0.9052778482437134,0.0,ENACT
1276,0.3820002973079681,0.0,ENACT
1277,0.9900007843971252,0.0,ENACT
1278,0.694364607334137,0.0,ENACT
1279,0.2078230232000351,0.0,ENACT
1280,0.8431808352470398,0.0,ENACT
1281,4.52934909844771e-05,0.0,ENACT
1282,0.0122159915044903,0.0,ENACT
1283,0.0205301363021135,0.0,ENACT
1284,3.1522793769836426,0.0,ENACT
1285,1.1588428020477295,0.0,ENACT
1286,0.1887976974248886,0.0,ENACT
1287,1.5486644506454468,0.0,ENACT
1288,0.0201599169522523,0.0,ENACT
1289,0.0466755479574203,0.0,ENACT
1290,0.0,1.0580726861953735,ENACT
1291,0.0,0.0832292661070823,ENACT
1292,0.7435840964317322,0.0,ENACT
1293,0.0,0.6153425574302673,ENACT
1294,0.8195249438285828,0.0,ENACT
1295,0.7726942300796509,0.0,ENACT
1296,0.7673611044883728,0.0,ENACT
1297,0.0,0.900569498538971,ENACT
1298,1.2133333683013916,0.0,ENACT
1299,0.8650660514831543,0.0,ENACT
1300,0.8635799884796143,0.0,ENACT
1301,0.8962200880050659,0.0,ENACT
1302,0.0,0.3379010558128357,ENACT
1303,1.5912708044052124,0.0,ENACT
1304,0.0,0.627677857875824,ENACT
1305,0.5060697793960571,0.0,ENACT
1306,0.0013664795551449,0.0,ENACT
1307,0.5909090638160706,0.0,ENACT
1308,0.0336393564939498,0.0,ENACT
1309,1.2064937353134155,0.0,ENACT
1310,0.0,1.7359684705734253,ENACT
1311,0.6556915044784546,0.0,ENACT
1312,1.3254493474960327,0.0,ENACT
1313,0.0,2.2063677310943604,ENACT
1314,0.0,0.8821874260902405,ENACT
1315,0.9918869733810424,0.0,ENACT
1316,1.835361123085022,0.0,ENACT
1317,1.0020363330841064,0.0,ENACT
1318,0.6555734276771545,0.0,ENACT
1319,0.0968696698546409,0.0,ENACT
1320,0.0,0.297750324010849,ENACT
1321,0.0,0.6830299496650696,ENACT
1322,0.7224165201187134,0.0,ENACT
1323,0.0,0.804094672203064,ENACT
1324,0.2913423776626587,0.0,ENACT
1325,0.1459161937236786,0.0,ENACT
1326,0.0,0.0532867163419723,ENACT
1327,0.0,0.1384262442588806,ENACT
1328,0.0,0.9285714030265808,ENACT
1329,0.5813022255897522,0.0,ENACT
1330,0.0,0.4748919010162353,ENACT
1331,0.0452249385416507,0.0,ENACT
1332,0.0,0.0047102449461817,ENACT
1333,0.7273839116096497,0.0,ENACT
1334,0.0,1.5724748373031616,ENACT
1335,1.6725810766220093,0.0,ENACT
1336,1.0675971508026123,0.0,ENACT
1337,0.0,0.3140788674354553,ENACT
1338,1.329545497894287,0.0,ENACT
1339,0.7755984663963318,0.0,ENACT
1340,0.1692145466804504,0.0,ENACT
1341,1.0968583822250366,0.0,ENACT
1342,0.8311142325401306,0.0,ENACT
1343,0.0,0.0179853476583957,ENACT
1344,0.0,2.1666667461395264,ENACT
1345,0.8898715972900391,0.0,ENACT
1346,0.0,1.925131797790528,ENACT
1347,0.6621562838554382,0.0,ENACT
1348,0.0,1.0228580236434937,ENACT
1349,0.0,2.4814698696136475,ENACT
1350,0.0,1.5072463750839231,ENACT
1351,0.0,0.3539609313011169,ENACT
1352,0.7713244557380676,0.0,ENACT
1353,0.0,0.6342418789863586,ENACT
1354,0.0,1.1248070001602173,ENACT
1355,0.041926521807909,0.0,ENACT
1356,0.0,1.0755177736282349,ENACT
1357,0.0008005382260307,0.0,ENACT
1358,0.0067862370051443,0.0,ENACT
1359,0.0,0.8849557638168335,ENACT
1360,0.0683512166142463,0.0,ENACT
1361,0.0,0.982576549053192,ENACT
1362,0.7376256585121155,0.0,ENACT
1363,0.0,0.4271408319473266,ENACT
1364,0.0,0.3413420915603637,ENACT
1365,0.0,3.5698039531707764,ENACT
1366,1.7347489595413208,0.0,ENACT
1367,0.0,0.3440189957618713,ENACT
1368,0.0,0.603388249874115,ENACT
1369,0.0,0.1434043049812317,ENACT
1370,0.0,0.8253968358039856,ENACT
1371,0.926381766796112,0.0,ENACT
1372,0.4962702691555023,0.0,ENACT
1373,0.9900662899017334,0.0,ENACT
1374,0.5522574782371521,0.0,ENACT
1375,0.898298442363739,0.0,ENACT
1376,0.59953773021698,0.0,ENACT
1377,5.4853925704956055,0.0,ENACT
1378,0.93537038564682,0.0,ENACT
1379,0.0,0.8508418202400208,ENACT
1380,2.761404275894165,0.0,ENACT
1381,0.0022212169133126,0.0,ENACT
1382,1.5066523551940918,0.0,ENACT
1383,1.242513656616211,0.0,ENACT
1384,0.6937837600708008,0.0,ENACT
1385,0.5743957757949829,0.0,ENACT
1386,1.3131250143051147,0.0,ENACT
1387,0.2039092183113098,0.0,ENACT
1388,1.8972562551498413,0.0,ENACT
1389,1.3382352590560913,0.0,ENACT
1390,0.5524739027023315,0.0,ENACT
1391,0.0,0.0190329682081937,ENACT
1392,0.7799932360649109,0.0,ENACT
1393,0.1917542666196823,0.0,ENACT
1394,0.9096506834030152,0.0,ENACT
1395,0.049114566296339,0.0,ENACT
1396,0.8168394565582275,0.0,ENACT
1397,0.4499704539775848,0.0,ENACT
1398,0.0,1.7124321460723877,ENACT
1399,2.002450466156006,0.0,ENACT
1400,0.3213380873203277,0.0,ENACT
1401,0.0391354672610759,0.0,ENACT
1402,0.0,0.975000023841858,ENACT
1403,1.80382776260376,0.0,ENACT
1404,1.2799999713897705,0.0,ENACT
1405,0.0,1.263216853141785,ENACT
1406,0.0,1.3630454540252686,ENACT
1407,0.68961501121521,0.0,ENACT
1408,0.1427222043275833,0.0,ENACT
1409,0.0040062116459012,0.0,ENACT
1410,0.0,1.1010656356811523,ENACT
1411,0.6129302382469177,0.0,ENACT
1412,0.5732914805412292,0.0,ENACT
1413,1.0745224952697754,0.0,ENACT
1414,1.0399999618530271,0.0,ENACT
1415,0.6364619135856628,0.0,ENACT
1416,0.837405264377594,0.0,ENACT
1417,0.3014936745166778,0.0,ENACT
1418,0.1240495294332504,0.0,ENACT
1419,0.0,1.046572208404541,ENACT
1420,0.0,1.127423644065857,ENACT
1421,0.0,0.528124988079071,ENACT
1422,0.144365131855011,0.0,ENACT
1423,0.0,0.0995449945330619,ENACT
1424,0.0,0.9028446674346924,ENACT
1425,0.6616753935813904,0.0,ENACT
1426,1.0251857042312622,0.0,ENACT
1427,0.2526615858078003,0.0,ENACT
1428,0.0,0.0100454427301883,ENACT
1429,0.9564843773841858,0.0,ENACT
1430,0.3065888285636902,0.0,ENACT
1431,0.9332817792892456,0.0,ENACT
1432,2.3836987018585205,0.0,ENACT
1433,0.9628640413284302,0.0,ENACT
1434,0.0,0.7953502535820007,ENACT
1435,0.7829074263572693,0.0,ENACT
1436,2.175368070602417,0.0,ENACT
1437,0.520119309425354,0.0,ENACT
1438,1.6676020622253418,0.0,ENACT
1439,0.9606953263282776,0.0,ENACT
1440,0.5476614832878113,0.0,ENACT
1441,0.9774436354637146,0.0,ENACT
1442,0.8387096524238586,0.0,ENACT
1443,0.0646530240774154,0.0,ENACT
1444,0.0014082071138545,0.0,ENACT
1445,1.491970419883728,0.0,ENACT
1446,1.2999999523162842,0.0,ENACT
1447,0.6243987679481506,0.0,ENACT
1448,0.0,2.475128412246704,ENACT
1449,4.4576568603515625,0.0,ENACT
1450,1.1147862672805786,0.0,ENACT
1451,0.0,0.764938235282898,ENACT
1452,1.708272933959961,0.0,ENACT
1453,1.8396642208099363,0.0,ENACT
1454,0.2437295466661453,0.0,ENACT
1455,0.7428571581840515,0.0,ENACT
